#! FIELDS time dist_d opt.x opt.y opt.z opt.loss opt.step bias.bias
 79.000000    1.139    0.389    0.405   -0.827   96.182    0.212    0.481
 80.000000    1.169    0.389    0.405   -0.827   97.948    0.205    0.169
 81.000000    1.170    0.389    0.405   -0.827   92.374    0.202    0.988
 82.000000    1.117    0.389    0.405   -0.827   94.503    0.214    0.001
 83.000000    1.179    0.389    0.405   -0.827   85.953    0.196    0.000
 84.000000    1.200    0.389    0.405   -0.827   91.506    0.210    0.188
 85.000000    1.192    0.389    0.405   -0.827   90.785    0.227    0.395
 86.000000    1.165    0.389    0.405   -0.827   91.077    0.210    1.557
 87.000000    1.169    0.389    0.405   -0.827   87.105    0.216    0.408
 88.000000    1.135    0.389    0.405   -0.827   90.890    0.210    0.131
 89.000000    1.100    0.389    0.405   -0.827   93.631    0.194    1.581
 90.000000    1.148    0.389    0.405   -0.827   90.509    0.202    1.111
 91.000000    1.144    0.389    0.405   -0.827   96.882    0.190    0.224
 92.000000    1.103    0.389    0.405   -0.827   98.115    0.210    0.002
 93.000000    1.113    0.389    0.405   -0.827  105.765    0.197    1.685
 94.000000    1.064    0.389    0.405   -0.827   91.710    0.202    0.069
 95.000000    1.118    0.389    0.405   -0.827   97.126    0.181    0.000
 96.000000    1.132    0.389    0.405   -0.827   86.132    0.233    0.983
 97.000000    1.132    0.389    0.405   -0.827  101.328    0.195    1.838
 98.000000    1.104    0.389    0.405   -0.827   96.284    0.223    0.690
 99.000000    1.116    0.389    0.405   -0.827   95.369    0.212    0.109
 100.000000    1.183    0.389    0.405   -0.827   95.884    0.207    0.269
 101.000000    1.136    0.389    0.405   -0.827   95.941    0.198    0.225
 102.000000    1.098    0.389    0.405   -0.827   91.144    0.231    1.053
 103.000000    1.151    0.389    0.405   -0.827   88.755    0.217    1.312
 104.000000    1.118    0.389    0.405   -0.827   84.862    0.221    0.017
 105.000000    1.158    0.389    0.405   -0.827   93.709    0.192    0.748
 106.000000    1.117    0.389    0.405   -0.827   90.839    0.220    0.208
 107.000000    1.147    0.389    0.405   -0.827   98.389    0.211    0.354
 108.000000    1.102    0.389    0.405   -0.827   92.661    0.222    2.326
 109.000000    1.114    0.389    0.405   -0.827   96.836    0.207    1.590
 110.000000    1.095    0.389    0.405   -0.827   99.839    0.204    1.675
 111.000000    1.150    0.389    0.405   -0.827   94.507    0.206    0.329
 112.000000    1.188    0.389    0.405   -0.827   96.254    0.196    0.753
 113.000000    1.133    0.389    0.405   -0.827   94.670    0.211    0.009
 114.000000    1.106    0.389    0.405   -0.827   93.922    0.192    0.308
 115.000000    1.124    0.389    0.405   -0.827   98.922    0.204    0.021
 116.000000    1.144    0.389    0.405   -0.827  100.033    0.198    3.229
 117.000000    1.137    0.389    0.405   -0.827   96.026    0.212    0.074
 118.000000    1.107    0.389    0.405   -0.827   94.346    0.212    0.002
 119.000000    1.144    0.389    0.405   -0.827  100.600    0.211    0.016
 120.000000    1.094    0.389    0.405   -0.827  103.695    0.202    0.354
 121.000000    1.133    0.389    0.405   -0.827   93.611    0.208    1.681
 122.000000    1.118    0.389    0.405   -0.827  101.482    0.206    0.661
 123.000000    1.152    0.389    0.405   -0.827  106.600    0.210    1.185
 124.000000    1.149    0.389    0.405   -0.827   97.377    0.207    0.792
 125.000000    1.145    0.389    0.405   -0.827  101.405    0.220    0.079
 126.000000    1.144    0.389    0.405   -0.827   91.262    0.224    0.165
 127.000000    1.156    0.389    0.405   -0.827   94.006    0.218    0.126
 128.000000    1.171    0.389    0.405   -0.827   91.223    0.234    0.375
 129.000000    1.175    0.389    0.405   -0.827   96.355    0.219    1.692
 130.000000    1.148    0.389    0.405   -0.827   93.392    0.211    3.338
 131.000000    1.105    0.389    0.405   -0.827   99.306    0.200    0.686
 132.000000    1.114    0.389    0.405   -0.827  102.688    0.201    1.354
 133.000000    1.138    0.389    0.405   -0.827  101.589    0.204    0.540
 134.000000    1.098    0.389    0.405   -0.827  101.891    0.201    0.138
 135.000000    1.102    0.389    0.405   -0.827   97.569    0.194    1.254
 136.000000    1.159    0.389    0.405   -0.827  103.479    0.193    1.577
 137.000000    1.193    0.389    0.405   -0.827   95.379    0.208    1.357
 138.000000    1.134    0.389    0.405   -0.827   99.213    0.205    0.226
 139.000000    1.151    0.389    0.405   -0.827   95.560    0.213    1.762
 140.000000    1.135    0.389    0.405   -0.827   97.635    0.201    1.995
 141.000000    1.166    0.389    0.405   -0.827  100.126    0.201    0.165
 142.000000    1.100    0.389    0.405   -0.827   92.778    0.205    1.930
 143.000000    1.132    0.389    0.405   -0.827   97.107    0.201    5.647
 144.000000    1.120    0.389    0.405   -0.827  102.450    0.218    1.960
 145.000000    1.142    0.389    0.405   -0.827   93.514    0.200    2.573
 146.000000    1.108    0.389    0.405   -0.827   99.920    0.211    0.259
 147.000000    1.130    0.389    0.405   -0.827   96.455    0.215    0.125
 148.000000    1.091    0.389    0.405   -0.827  100.453    0.204    0.771
 149.000000    1.141    0.389    0.405   -0.827  103.131    0.195    4.354
 150.000000    1.133    0.389    0.405   -0.827   99.214    0.195    3.601
 151.000000    1.100    0.389    0.405   -0.827  100.424    0.207    4.402
 152.000000    1.133    0.389    0.405   -0.827   97.836    0.198    1.440
 153.000000    1.113    0.389    0.405   -0.827   98.796    0.219    3.367
 154.000000    1.118    0.389    0.405   -0.827   97.353    0.191    2.428
 155.000000    1.132    0.389    0.405   -0.827   98.044    0.219    0.945
 156.000000    1.134    0.389    0.405   -0.827  103.778    0.193    0.613
 157.000000    1.111    0.389    0.405   -0.827  100.045    0.206    4.719
 158.000000    1.095    0.389    0.405   -0.827   96.539    0.214    0.495
 159.000000    1.105    0.389    0.405   -0.827   97.968    0.197    0.074
 160.000000    1.110    0.389    0.405   -0.827  101.887    0.194    0.045
 161.000000    1.116    0.389    0.405   -0.827   98.344    0.218    2.273
 162.000000    1.111    0.389    0.405   -0.827  103.076    0.192    1.566
 163.000000    1.099    0.389    0.405   -0.827  100.029    0.218    7.584
 164.000000    1.124    0.389    0.405   -0.827  104.935    0.198    3.486
 165.000000    1.114    0.389    0.405   -0.827   99.504    0.208    2.240
 166.000000    1.144    0.389    0.405   -0.827   95.920    0.220    3.514
 167.000000    1.130    0.389    0.405   -0.827   93.104    0.219    4.883
 168.000000    1.108    0.389    0.405   -0.827  100.791    0.193    6.652
 169.000000    1.099    0.389    0.405   -0.827  102.589    0.198    9.046
 170.000000    1.127    0.389    0.405   -0.827   98.445    0.221    4.249
 171.000000    1.148    0.389    0.405   -0.827   97.284    0.196    6.523
 172.000000    1.103    0.389    0.405   -0.827   94.696    0.210    3.787
 173.000000    1.128    0.389    0.405   -0.827   91.881    0.204    3.353
 174.000000    1.150    0.389    0.405   -0.827   96.050    0.201    2.643
 175.000000    1.132    0.389    0.405   -0.827   97.966    0.201    1.938
 176.000000    1.139    0.389    0.405   -0.827   99.446    0.212    5.960
 177.000000    1.122    0.389    0.405   -0.827  100.319    0.212    5.281
 178.000000    1.155    0.389    0.405   -0.827   99.644    0.219    1.560
 179.000000    1.115    0.389    0.405   -0.827   98.196    0.205    3.834
 180.000000    1.127    0.389    0.405   -0.827   96.750    0.196    6.776
 181.000000    1.193    0.389    0.405   -0.827   96.167    0.218    0.999
 182.000000    1.156    0.389    0.405   -0.827  100.176    0.221    2.652
 183.000000    1.114    0.389    0.405   -0.827  105.880    0.182    7.007
 184.000000    1.136    0.389    0.405   -0.827  100.076    0.228    6.967
 185.000000    1.148    0.389    0.405   -0.827  103.540    0.202    1.503
 186.000000    1.119    0.389    0.405   -0.827  100.486    0.194    3.030
 187.000000    1.114    0.389    0.405   -0.827   95.062    0.208    2.943
 188.000000    1.144    0.389    0.405   -0.827   95.387    0.211    2.076
 189.000000    1.129    0.389    0.405   -0.827  101.104    0.213    0.524
 190.000000    1.139    0.389    0.405   -0.827   98.419    0.211    3.846
 191.000000    1.158    0.389    0.405   -0.827   92.152    0.210    1.658
 192.000000    1.123    0.389    0.405   -0.827   99.482    0.206    2.298
 193.000000    1.149    0.389    0.405   -0.827   99.168    0.208    2.318
 194.000000    1.170    0.389    0.405   -0.827   92.317    0.204    9.366
 195.000000    1.133    0.389    0.405   -0.827   97.507    0.204    2.181
 196.000000    1.118    0.389    0.405   -0.827  100.437    0.205    3.963
 197.000000    1.153    0.389    0.405   -0.827   96.882    0.212    5.833
 198.000000    1.127    0.389    0.405   -0.827   97.242    0.222    4.019
 199.000000    1.141    0.389    0.405   -0.827  103.831    0.199    1.736
 200.000000    1.162    0.389    0.405   -0.827   95.053    0.197    4.426
 201.000000    1.133    0.389    0.405   -0.827   95.553    0.203   14.560
 202.000000    1.145    0.389    0.405   -0.827   91.665    0.218    1.872
 203.000000    1.101    0.389    0.405   -0.827  102.111    0.206    1.552
 204.000000    1.149    0.389    0.405   -0.827  103.156    0.201    5.035
 205.000000    1.133    0.389    0.405   -0.827  102.264    0.202    2.850
 206.000000    1.145    0.389    0.405   -0.827   98.341    0.220    3.285
 207.000000    1.155    0.389    0.405   -0.827   99.909    0.202    6.576
 208.000000    1.081    0.389    0.405   -0.827   93.059    0.205   12.481
 209.000000    1.130    0.389    0.405   -0.827   98.999    0.220    4.564
 210.000000    1.104    0.389    0.405   -0.827  100.160    0.200    7.813
 211.000000    1.123    0.389    0.405   -0.827   99.657    0.195    2.158
 212.000000    1.111    0.389    0.405   -0.827   97.295    0.197    9.818
 213.000000    1.156    0.389    0.405   -0.827   89.694    0.219    6.136
 214.000000    1.136    0.389    0.405   -0.827   97.738    0.211   11.184
 215.000000    1.130    0.389    0.405   -0.827  104.522    0.204    2.267
 216.000000    1.127    0.389    0.405   -0.827   95.187    0.186    6.063
 217.000000    1.143    0.389    0.405   -0.827   98.928    0.184    4.809
 218.000000    1.096    0.389    0.405   -0.827   95.683    0.194    9.385
 219.000000    1.129    0.389    0.405   -0.827  100.469    0.186   12.147
 220.000000    1.144    0.389    0.405   -0.827   98.402    0.188    5.851
 221.000000    1.199    0.389    0.405   -0.827   96.603    0.220    0.046
 222.000000    1.120    0.389    0.405   -0.827  100.107    0.200    3.549
 223.000000    1.112    0.389    0.405   -0.827   97.179    0.196   10.373
 224.000000    1.192    0.389    0.405   -0.827   93.468    0.188    4.950
 225.000000    1.149    0.389    0.405   -0.827  103.676    0.200    5.571
 226.000000    1.132    0.389    0.405   -0.827  104.834    0.203   13.220
 227.000000    1.136    0.389    0.405   -0.827   94.795    0.212    7.417
 228.000000    1.122    0.389    0.405   -0.827   99.807    0.206   11.543
 229.000000    1.097    0.389    0.405   -0.827   99.621    0.210    7.891
 230.000000    1.144    0.389    0.405   -0.827   99.122    0.234    7.712
 231.000000    1.147    0.389    0.405   -0.827   96.712    0.201    6.447
 232.000000    1.137    0.389    0.405   -0.827   98.712    0.215    1.142
 233.000000    1.141    0.389    0.405   -0.827   97.787    0.220    1.881
 234.000000    1.156    0.389    0.405   -0.827  100.146    0.207   10.601
 235.000000    1.161    0.389    0.405   -0.827   98.904    0.208    7.428
 236.000000    1.172    0.389    0.405   -0.827   94.324    0.203    0.174
 237.000000    1.171    0.389    0.405   -0.827   99.532    0.208    2.491
 238.000000    1.152    0.389    0.405   -0.827   94.796    0.208    3.125
 239.000000    1.129    0.389    0.405   -0.827   95.155    0.187    2.623
 240.000000    1.150    0.389    0.405   -0.827   95.939    0.227    0.881
 241.000000    1.117    0.389    0.405   -0.827   97.685    0.199    4.618
 242.000000    1.114    0.389    0.405   -0.827  100.343    0.212    8.610
 243.000000    1.159    0.389    0.405   -0.827  100.477    0.190    3.560
 244.000000    1.150    0.389    0.405   -0.827   96.117    0.204    7.110
 245.000000    1.157    0.389    0.405   -0.827   97.180    0.206    9.270
 246.000000    1.159    0.389    0.405   -0.827  100.907    0.211    7.455
 247.000000    1.198    0.389    0.405   -0.827   98.807    0.212    4.398
 248.000000    1.139    0.389    0.405   -0.827   96.734    0.189   10.614
 249.000000    1.143    0.389    0.405   -0.827   91.403    0.208   18.373
 250.000000    1.146    0.389    0.405   -0.827   96.163    0.185   12.251
 251.000000    1.159    0.389    0.405   -0.827   97.406    0.205    4.573
 252.000000    1.143    0.389    0.405   -0.827   97.936    0.200    8.036
 253.000000    1.136    0.389    0.405   -0.827  101.540    0.202    4.057
 254.000000    1.133    0.389    0.405   -0.827   93.688    0.238    6.804
 255.000000    1.153    0.389    0.405   -0.827   99.463    0.213    3.007
 256.000000    1.110    0.389    0.405   -0.827   94.350    0.207    5.108
 257.000000    1.139    0.389    0.405   -0.827   95.679    0.209    7.515
 258.000000    1.122    0.389    0.405   -0.827   98.442    0.212    4.294
 259.000000    1.172    0.389    0.405   -0.827  100.966    0.201    2.611
 260.000000    1.172    0.389    0.405   -0.827  102.501    0.192    0.231
 261.000000    1.172    0.389    0.405   -0.827  100.842    0.184    0.881
 262.000000    1.149    0.389    0.405   -0.827   95.190    0.203    0.993
 263.000000    1.137    0.389    0.405   -0.827   98.463    0.218    7.084
 264.000000    1.146    0.389    0.405   -0.827   96.501    0.217    1.490
 265.000000    1.172    0.389    0.405   -0.827   95.162    0.210    5.245
 266.000000    1.164    0.389    0.405   -0.827   98.115    0.192    1.371
 267.000000    1.160    0.389    0.405   -0.827   98.595    0.197    8.971
 268.000000    1.168    0.389    0.405   -0.827  100.754    0.213    2.780
 269.000000    1.115    0.389    0.405   -0.827   97.193    0.190    0.338
 270.000000    1.152    0.389    0.405   -0.827   90.032    0.221    5.198
 271.000000    1.128    0.389    0.405   -0.827   95.415    0.199    5.189
 272.000000    1.145    0.389    0.405   -0.827   85.271    0.224    7.992
 273.000000    1.161    0.389    0.405   -0.827  101.299    0.192    0.005
 274.000000    1.106    0.389    0.405   -0.827   97.234    0.223    0.147
 275.000000    1.149    0.389    0.405   -0.827   98.659    0.211    0.049
 276.000000    1.113    0.389    0.405   -0.827  101.816    0.212    5.982
 277.000000    1.149    0.389    0.405   -0.827   94.255    0.207    1.206
 278.000000    1.144    0.389    0.405   -0.827  101.608    0.199    0.466
 279.000000    1.116    0.389    0.405   -0.827   97.273    0.207    7.426
 280.000000    1.141    0.389    0.405   -0.827   96.543    0.214    2.420
 281.000000    1.136    0.389    0.405   -0.827   99.348    0.194    0.138
 282.000000    1.111    0.389    0.405   -0.827   99.065    0.196    3.940
 283.000000    1.114    0.389    0.405   -0.827   95.239    0.225    1.954
 284.000000    1.137    0.389    0.405   -0.827   98.536    0.217    0.550
 285.000000    1.099    0.389    0.405   -0.827  103.395    0.218    1.152
 286.000000    1.113    0.389    0.405   -0.827   98.047    0.227    0.282
 287.000000    1.115    0.389    0.405   -0.827   98.453    0.194    0.168
 288.000000    1.158    0.389    0.405   -0.827   94.336    0.207    0.823
 289.000000    1.123    0.389    0.405   -0.827   94.705    0.201    5.354
 290.000000    1.152    0.389    0.405   -0.827   96.585    0.212    0.490
 291.000000    1.108    0.389    0.405   -0.827  103.027    0.214    0.064
 292.000000    1.145    0.389    0.405   -0.827  101.423    0.202    0.275
 293.000000    1.127    0.389    0.405   -0.827   98.129    0.205    0.420
 294.000000    1.128    0.389    0.405   -0.827  100.773    0.209    0.958
 295.000000    1.163    0.389    0.405   -0.827   97.205    0.196    0.295
 296.000000    1.146    0.389    0.405   -0.827   95.004    0.233    5.770
 297.000000    1.178    0.389    0.405   -0.827   90.268    0.222    6.761
 298.000000    1.134    0.389    0.405   -0.827   96.868    0.223    1.636
 299.000000    1.158    0.389    0.405   -0.827  103.875    0.183    1.054
 300.000000    1.174    0.389    0.405   -0.827   95.835    0.219    2.407
 301.000000    1.131    0.389    0.405   -0.827  100.793    0.221    2.455
 302.000000    1.169    0.389    0.405   -0.827  101.747    0.191    0.001
 303.000000    1.128    0.389    0.405   -0.827  101.051    0.218    3.251
 304.000000    1.170    0.389    0.405   -0.827   97.994    0.210    2.372
 305.000000    1.191    0.389    0.405   -0.827   99.396    0.201    0.758
 306.000000    1.152    0.389    0.405   -0.827   93.598    0.213    0.000
 307.000000    1.150    0.389    0.405   -0.827   99.592    0.189    0.358
 308.000000    1.143    0.389    0.405   -0.827   98.558    0.186    0.000
 309.000000    1.160    0.389    0.405   -0.827  101.995    0.181    0.070
 310.000000    1.109    0.389    0.405   -0.827   94.132    0.177    0.145
 311.000000    1.156    0.389    0.405   -0.827   95.382    0.218    0.210
 312.000000    1.130    0.389    0.405   -0.827  102.317    0.205    0.072
 313.000000    1.137    0.389    0.405   -0.827   97.178    0.226    0.629
 314.000000    1.139    0.389    0.405   -0.827   97.033    0.204    0.174
 315.000000    1.124    0.389    0.405   -0.827  101.147    0.191    0.790
 316.000000    1.175    0.389    0.405   -0.827   98.735    0.200    4.108
 317.000000    1.171    0.389    0.405   -0.827   98.610    0.193    0.000
 318.000000    1.148    0.389    0.405   -0.827   97.722    0.201    0.559
 319.000000    1.168    0.389    0.405   -0.827   98.421    0.197    0.620
 320.000000    1.133    0.389    0.405   -0.827  102.724    0.220    0.676
 321.000000    1.172    0.389    0.405   -0.827   91.520    0.213    3.382
 322.000000    1.138    0.389    0.405   -0.827  100.788    0.205    0.036
 323.000000    1.108    0.389    0.405   -0.827   99.420    0.216    6.290
 324.000000    1.170    0.389    0.405   -0.827  100.612    0.208    1.211
 325.000000    1.109    0.389    0.405   -0.827  102.601    0.215    0.011
 326.000000    1.144    0.389    0.405   -0.827   92.142    0.222    5.983
 327.000000    1.160    0.389    0.405   -0.827   95.385    0.206    0.530
 328.000000    1.119    0.389    0.405   -0.827   99.642    0.204    0.499
 329.000000    1.139    0.389    0.405   -0.827  101.931    0.193    3.160
 330.000000    1.141    0.389    0.405   -0.827   96.574    0.211    3.367
 331.000000    1.130    0.389    0.405   -0.827   93.880    0.219    0.702
 332.000000    1.143    0.389    0.405   -0.827   97.366    0.218    0.457
 333.000000    1.117    0.389    0.405   -0.827  100.923    0.200    0.714
 334.000000    1.094    0.389    0.405   -0.827   90.427    0.232    5.014
 335.000000    1.170    0.389    0.405   -0.827   96.538    0.212    0.091
 336.000000    1.128    0.389    0.405   -0.827   95.973    0.195    0.426
 337.000000    1.135    0.389    0.405   -0.827   95.568    0.213    4.221
 338.000000    1.164    0.389    0.405   -0.827   92.328    0.205    3.720
 339.000000    1.108    0.389    0.405   -0.827   96.845    0.207    3.809
 340.000000    1.152    0.389    0.405   -0.827   94.460    0.216    0.107
 341.000000    1.157    0.389    0.405   -0.827   98.798    0.191    2.118
 342.000000    1.197    0.389    0.405   -0.827   98.816    0.190    0.321
 343.000000    1.123    0.389    0.405   -0.827   96.146    0.218    8.397
 344.000000    1.157    0.389    0.405   -0.827   95.413    0.212    0.077
 345.000000    1.154    0.389    0.405   -0.827  102.596    0.189    3.302
 346.000000    1.155    0.389    0.405   -0.827  101.725    0.202    1.818
 347.000000    1.137    0.389    0.405   -0.827  103.586    0.194    0.171
 348.000000    1.168    0.389    0.405   -0.827  101.744    0.210    0.382
 349.000000    1.155    0.389    0.405   -0.827   98.126    0.197    0.819
 350.000000    1.212    0.389    0.405   -0.827   99.008    0.198    0.101
 351.000000    1.159    0.389    0.405   -0.827  101.103    0.198    0.011
 352.000000    1.119    0.389    0.405   -0.827  100.465    0.193    2.010
 353.000000    1.242    0.389    0.405   -0.827   96.744    0.219    0.011
 354.000000    1.121    0.389    0.405   -0.827  105.809    0.214    3.268
 355.000000    1.139    0.389    0.405   -0.827   98.528    0.224    2.793
 356.000000    1.149    0.389    0.405   -0.827   92.144    0.210    2.233
 357.000000    1.237    0.389    0.405   -0.827   99.302    0.189    0.279
 358.000000    1.142    0.389    0.405   -0.827  102.416    0.210    0.579
 359.000000    1.176    0.389    0.405   -0.827  102.433    0.200    0.408
 360.000000    1.179    0.389    0.405   -0.827   99.358    0.204    0.226
 361.000000    1.181    0.389    0.405   -0.827  101.174    0.199    0.074
 362.000000    1.196    0.389    0.405   -0.827   97.991    0.214    0.599
 363.000000    1.144    0.389    0.405   -0.827   98.270    0.229    2.026
 364.000000    1.117    0.389    0.405   -0.827  100.930    0.213    0.197
 365.000000    1.160    0.389    0.405   -0.827  102.419    0.214    0.131
 366.000000    1.164    0.389    0.405   -0.827  100.968    0.200    0.199
 367.000000    1.145    0.389    0.405   -0.827   94.901    0.189    0.005
 368.000000    1.178    0.389    0.405   -0.827  100.495    0.219    0.013
 369.000000    1.130    0.389    0.405   -0.827  101.231    0.203    0.012
 370.000000    1.109    0.389    0.405   -0.827  103.706    0.202    2.487
 371.000000    1.134    0.389    0.405   -0.827   96.935    0.222    2.924
 372.000000    1.138    0.389    0.405   -0.827   97.176    0.201    0.246
 373.000000    1.129    0.389    0.405   -0.827  101.466    0.188    1.316
 374.000000    1.148    0.389    0.405   -0.827   98.809    0.193    1.294
 375.000000    1.137    0.389    0.405   -0.827   98.150    0.219    0.027
 376.000000    1.102    0.389    0.405   -0.827   95.244    0.207    2.905
 377.000000    1.115    0.389    0.405   -0.827  106.186    0.211    0.038
 378.000000    1.136    0.389    0.405   -0.827   95.687    0.201    0.000
 379.000000    1.114    0.389    0.405   -0.827   98.951    0.205    0.115
 380.000000    1.123    0.389    0.405   -0.827  105.366    0.217    0.197
 381.000000    1.147    0.389    0.405   -0.827   97.723    0.217    0.608
 382.000000    1.150    0.389    0.405   -0.827   97.653    0.202    1.140
 383.000000    1.154    0.389    0.405   -0.827   92.369    0.201    4.169
 384.000000    1.188    0.389    0.405   -0.827   96.778    0.218    0.225
 385.000000    1.150    0.389    0.405   -0.827   94.769    0.211    0.513
 386.000000    1.143    0.389    0.405   -0.827  102.506    0.211    0.002
 387.000000    1.188    0.389    0.405   -0.827   91.682    0.235    0.360
 388.000000    1.132    0.389    0.405   -0.827   98.953    0.205    0.000
 389.000000    1.128    0.389    0.405   -0.827   93.567    0.208    0.451
 390.000000    1.162    0.389    0.405   -0.827   94.123    0.238    0.372
 391.000000    1.211    0.389    0.405   -0.827   94.221    0.213    0.147
 392.000000    1.122    0.389    0.405   -0.827  105.898    0.214    0.002
 393.000000    1.137    0.389    0.405   -0.827  100.120    0.201    0.471
 394.000000    1.151    0.389    0.405   -0.827   95.257    0.194    2.580
 395.000000    1.185    0.389    0.405   -0.827   90.040    0.198    0.374
 396.000000    1.124    0.389    0.405   -0.827  101.350    0.197    0.160
